,datum,RemediMax,VitaFlux,SynaptraZol,NeuroRevive,Immunoxen,RemediSol,Vitalisol,RestoraZen,Year,Month,Hour,Weekday Name
523,2018-06-08,3.0,4.0,4.0,26.6,14.0,0.0,0.0,4.6,2018,6,276,Friday
524,2018-06-09,4.34,3.01,8.0,18.676,6.0,0.0,7.0,2.0,2018,6,276,Saturday
525,2018-06-10,6.0,2.33,5.1,38.3,11.0,0.0,1.0,3.0,2018,6,276,Sunday
526,2018-06-11,1.67,1.66,2.0,17.5,2.0,2.0,0.0,5.0,2018,6,276,Monday
527,2018-06-12,2.33,4.66,7.3,21.4,6.0,0.0,12.0,4.0,2018,6,276,Tuesday
528,2018-06-13,5.0,3.67,1.6,14.0,6.0,0.0,3.0,2.0,2018,6,276,Wednesday
529,2018-06-14,4.0,3.36,5.0,37.0,9.0,0.0,6.0,9.0,2018,6,276,Thursday
530,2018-06-15,7.0,3.34,4.0,20.0,6.0,0.0,8.0,5.0,2018,6,276,Friday
531,2018-06-16,3.66,3.32,8.66,24.0,10.0,1.0,20.0,2.0,2018,6,276,Saturday
532,2018-06-17,3.0,5.33,7.0,24.6,4.0,0.0,23.0,3.6,2018,6,276,Sunday
533,2018-06-18,5.33,4.01,3.1,24.0,13.0,2.0,10.0,6.3,2018,6,276,Monday
534,2018-06-19,9.34,3.0,3.0,26.8,5.0,0.0,10.0,7.0,2018,6,276,Tuesday
535,2018-06-20,9.34,0.68,5.0,18.0,5.0,0.0,6.0,2.0,2018,6,276,Wednesday
536,2018-06-21,5.17,6.99,9.6,29.062,0.0,0.0,1.0,5.0,2018,6,276,Thursday
537,2018-06-22,4.67,5.67,3.5,19.0,7.0,0.0,5.0,5.0,2018,6,276,Friday
538,2018-06-23,3.83,4.0,7.0,23.8,5.0,1.0,4.0,3.0,2018,6,276,Saturday
539,2018-06-24,6.33,4.34,6.0,24.125,4.0,0.0,0.0,3.0,2018,6,276,Sunday
540,2018-06-25,7.17,0.33,2.0,29.0,3.0,0.0,1.0,4.0,2018,6,276,Monday
541,2018-06-26,7.33,3.33,6.0,36.0,10.0,0.0,1.0,2.0,2018,6,276,Tuesday
542,2018-06-27,5.34,4.65,7.4,12.0,0.0,0.0,6.0,6.0,2018,6,276,Wednesday
543,2018-06-28,5.68,3.66,4.0,22.0,15.0,0.0,11.0,3.0,2018,6,276,Thursday
544,2018-06-29,1.0,4.67,6.0,35.0,12.0,0.0,2.0,4.3,2018,6,276,Friday
545,2018-06-30,8.83,5.68,5.4,18.25,14.0,1.0,12.0,10.0,2018,7,276,Saturday
546,2018-07-01,3.0,2.0,1.0,23.15,3.0,0.0,1.0,2.0,2018,7,276,Sunday
547,2018-07-02,5.5,4.33,3.5,24.5,10.0,0.0,8.0,4.0,2018,7,276,Monday
548,2018-07-03,7.35,2.34,4.2,15.2,2.0,0.0,0.0,3.0,2018,7,276,Tuesday
549,2018-07-04,5.0,4.34,4.2,14.0,10.0,0.0,1.0,4.0,2018,7,276,Wednesday
550,2018-07-05,5.5,4.68,2.0,20.0,8.0,0.0,3.0,3.0,2018,7,276,Thursday
551,2018-07-06,4.84,4.68,2.3,19.6,5.0,0.0,3.0,7.0,2018,7,276,Friday
552,2018-07-07,2.0,1.35,3.0,18.6,6.0,0.0,5.0,3.0,2018,7,276,Saturday
553,2018-07-08,2.34,1.67,2.0,32.75,4.0,0.0,0.0,5.0,2018,7,276,Sunday
554,2018-07-09,5.5,6.34,5.0,37.0,15.0,0.0,8.0,6.0,2018,7,276,Monday
555,2018-07-10,4.0,2.33,4.9,45.0,9.0,0.0,2.0,10.0,2018,7,276,Tuesday
556,2018-07-11,6.33,5.33,5.0,25.3,5.0,0.0,0.0,6.5,2018,7,276,Wednesday
557,2018-07-12,3.68,0.66,8.0,22.55,5.0,0.0,0.0,3.0,2018,7,276,Thursday
558,2018-07-13,0.34,4.33,5.0,14.0,1.0,0.0,2.0,2.0,2018,7,276,Friday
559,2018-07-14,8.49,1.66,4.0,20.2,5.0,0.0,1.0,9.0,2018,7,276,Saturday
560,2018-07-15,8.34,3.33,1.0,18.0,3.0,0.0,2.0,4.0,2018,7,276,Sunday
561,2018-07-16,2.5,1.33,1.0,28.0,3.0,0.0,0.0,2.3,2018,7,276,Monday
562,2018-07-17,3.68,7.38,2.0,25.0,8.0,3.0,1.0,3.0,2018,7,276,Tuesday
563,2018-07-18,11.68,1.68,2.0,15.0,1.0,0.0,1.0,3.0,2018,7,276,Wednesday
564,2018-07-19,5.84,4.67,5.0,41.0,4.0,0.0,0.0,2.0,2018,7,276,Thursday
565,2018-07-20,4.68,1.0,3.2,14.25,7.0,0.0,1.0,4.0,2018,7,276,Friday
566,2018-07-21,9.33,0.34,5.0,22.0,10.0,0.0,5.0,3.0,2018,7,276,Saturday
567,2018-07-22,1.5,4.0,3.0,14.0,3.0,0.0,0.0,2.0,2018,7,276,Sunday
568,2018-07-23,6.0,6.34,3.6,29.6,9.0,1.0,1.0,10.0,2018,7,276,Monday
569,2018-07-24,4.0,4.0,5.0,22.0,7.0,1.0,0.0,4.0,2018,7,276,Tuesday
570,2018-07-25,5.0,2.99,3.0,29.0,4.0,0.0,0.0,0.0,2018,7,276,Wednesday
571,2018-07-26,7.34,3.34,7.0,24.0,9.0,0.0,0.0,1.5,2018,7,276,Thursday
572,2018-07-27,14.18,6.02,1.0,15.2,14.0,0.0,1.0,3.0,2018,7,276,Friday
573,2018-07-28,10.34,3.34,4.0,21.378,8.0,0.0,2.0,1.0,2018,7,276,Saturday
574,2018-07-29,3.0,3.33,14.0,16.3,3.0,0.0,0.0,4.0,2018,7,276,Sunday
575,2018-07-30,5.5,9.0,6.2,24.0,8.0,0.0,0.0,6.0,2018,7,276,Monday
576,2018-07-31,5.0,5.0,4.0,19.0,14.0,0.0,0.0,2.0,2018,8,276,Tuesday
577,2018-08-01,5.0,6.7,4.0,15.0,9.0,0.0,0.0,2.0,2018,8,276,Wednesday
578,2018-08-02,1.5,2.33,1.5,23.0,3.5,1.0,5.0,1.0,2018,8,276,Thursday
579,2018-08-03,6.34,2.33,3.0,23.0,5.0,1.0,0.0,4.0,2018,8,276,Friday
580,2018-08-04,5.0,3.33,4.2,22.2,3.5,0.0,0.0,1.0,2018,8,276,Saturday
581,2018-08-05,5.33,1.67,8.0,35.0,11.0,0.0,3.0,2.0,2018,8,276,Sunday
582,2018-08-06,4.33,4.0,6.0,22.0,9.0,2.0,1.0,6.0,2018,8,276,Monday
583,2018-08-07,6.33,5.33,7.0,22.0,5.0,0.0,0.0,0.7,2018,8,276,Tuesday
584,2018-08-08,5.0,3.66,2.0,21.0,5.0,0.0,2.0,3.0,2018,8,276,Wednesday
585,2018-08-09,3.67,5.68,4.2,29.0,12.5,0.0,1.0,5.0,2018,8,276,Thursday
586,2018-08-10,12.33,6.66,7.4,18.1,10.0,0.0,0.0,4.0,2018,8,276,Friday
587,2018-08-11,8.67,7.693,4.0,28.2,9.5,0.0,1.0,1.0,2018,8,276,Saturday
588,2018-08-12,8.0,2.0,6.0,23.438,9.0,0.0,3.0,3.0,2018,8,276,Sunday
589,2018-08-13,3.0,4.66,4.0,16.7,5.0,0.0,1.0,4.0,2018,8,276,Monday
590,2018-08-14,3.34,6.34,6.0,35.0,14.0,1.0,1.0,1.0,2018,8,276,Tuesday
591,2018-08-15,2.0,4.67,2.0,19.25,4.0,2.0,0.0,2.0,2018,8,276,Wednesday
592,2018-08-16,8.0,3.0,3.0,33.0,6.0,0.0,0.0,2.0,2018,8,276,Thursday
593,2018-08-17,6.01,2.67,3.0,24.0,16.0,0.0,3.0,1.0,2018,8,276,Friday
594,2018-08-18,6.33,2.66,8.0,28.0,15.0,0.0,3.0,3.0,2018,8,276,Saturday
595,2018-08-19,3.5,3.68,5.0,19.0,6.0,1.0,0.0,0.0,2018,8,276,Sunday
596,2018-08-20,6.0,0.67,3.0,34.0,8.0,1.0,1.0,4.0,2018,8,276,Monday
597,2018-08-21,2.34,6.736,4.0,28.0,6.0,3.0,1.0,6.0,2018,8,276,Tuesday
598,2018-08-22,8.99,5.33,3.0,28.0,8.0,0.0,2.0,2.0,2018,8,276,Wednesday
599,2018-08-23,8.5,3.66,3.4,45.1,8.0,0.0,0.0,1.0,2018,8,276,Thursday
600,2018-08-24,2.34,2.67,4.0,23.5,20.0,0.0,1.0,3.0,2018,8,276,Friday
601,2018-08-25,2.67,4.02,7.3,27.0,7.0,0.0,1.0,6.0,2018,8,276,Saturday
602,2018-08-26,9.33,3.0,4.5,32.0,8.0,0.0,0.0,3.0,2018,8,276,Sunday
603,2018-08-27,7.0,8.67,1.0,15.1,12.0,0.0,0.0,3.0,2018,8,276,Monday
604,2018-08-28,10.84,10.34,4.0,23.2,4.0,3.0,3.0,2.0,2018,8,276,Tuesday
605,2018-08-29,11.0,6.02,3.5,21.0,3.0,0.0,6.0,4.0,2018,8,276,Wednesday
606,2018-08-30,4.0,9.34,3.4,38.0,9.5,0.0,6.0,2.0,2018,8,276,Thursday
607,2018-08-31,8.18,2.84,4.4,28.25,8.0,0.0,0.0,3.0,2018,9,276,Friday
608,2018-09-01,5.33,7.0,3.0,31.3,9.5,0.0,5.0,5.0,2018,9,276,Saturday
609,2018-09-02,1.34,3.68,2.2,19.0,13.0,0.0,4.0,2.0,2018,9,276,Sunday
610,2018-09-03,3.34,2.68,3.1,20.0,8.0,1.0,1.0,2.0,2018,9,276,Monday
611,2018-09-04,8.83,6.01,3.2,20.0,10.5,1.0,6.0,4.0,2018,9,276,Tuesday
612,2018-09-05,8.33,9.67,6.0,23.6,8.0,1.0,0.0,3.0,2018,9,276,Wednesday
613,2018-09-06,4.34,6.124,2.5,32.8,7.0,1.0,5.0,2.0,2018,9,276,Thursday
614,2018-09-07,2.67,1.693,5.0,29.2,4.0,0.0,2.0,4.0,2018,9,276,Friday
615,2018-09-08,2.0,3.0,1.0,34.7,8.0,0.0,2.0,2.0,2018,9,276,Saturday
616,2018-09-09,6.0,3.99,4.2,21.2,18.0,0.0,2.0,2.0,2018,9,276,Sunday
617,2018-09-10,11.33,5.0,9.0,30.0,9.0,0.0,2.0,2.0,2018,9,276,Monday
618,2018-09-11,4.66,7.66,5.2,63.3,6.0,3.0,0.0,2.0,2018,9,276,Tuesday
619,2018-09-12,7.33,6.165,7.2,25.0,4.0,0.0,11.0,3.0,2018,9,276,Wednesday
620,2018-09-13,4.68,5.0,1.0,31.3,14.0,0.0,0.0,0.0,2018,9,276,Thursday
621,2018-09-14,3.33,5.076,4.2,23.8,7.5,0.0,6.0,5.0,2018,9,276,Friday
622,2018-09-15,0.67,4.835,2.2,16.6,6.0,0.0,2.0,1.0,2018,9,276,Saturday
623,2018-09-16,9.83,6.33,0.0,35.5,3.0,0.0,1.0,2.0,2018,9,276,Sunday
624,2018-09-17,3.34,1.33,3.0,16.0,4.0,0.0,4.0,3.0,2018,9,276,Monday
625,2018-09-18,6.83,0.99,7.0,37.0,7.0,0.0,4.0,5.0,2018,9,276,Tuesday
626,2018-09-19,9.99,3.99,6.5,28.9,15.0,0.0,0.0,2.0,2018,9,276,Wednesday
627,2018-09-20,2.0,10.0,2.0,46.7,6.0,0.0,0.0,2.0,2018,9,276,Thursday
628,2018-09-21,6.99,1.33,4.0,19.5,10.0,2.0,5.0,5.0,2018,9,276,Friday
629,2018-09-22,6.16,4.056,3.3,34.65,7.0,0.0,2.0,1.0,2018,9,276,Saturday
630,2018-09-23,2.99,4.34,4.2,37.6,7.0,0.0,0.0,0.0,2018,9,276,Sunday
631,2018-09-24,4.83,4.98,5.2,25.2,11.0,0.0,1.0,3.0,2018,9,276,Monday
632,2018-09-25,12.42,3.33,2.5,33.0,6.0,1.0,7.0,2.0,2018,9,276,Tuesday
633,2018-09-26,5.83,3.0,2.3,10.425,3.0,1.0,2.0,1.0,2018,9,276,Wednesday
634,2018-09-27,1.0,1.33,2.0,15.4,8.0,0.0,17.0,2.0,2018,9,276,Thursday
635,2018-09-28,6.33,4.363,1.0,39.7,7.0,0.0,0.0,0.0,2018,9,276,Friday
636,2018-09-29,5.32,4.33,4.0,22.5,9.0,0.0,0.0,1.0,2018,9,276,Saturday
637,2018-09-30,9.66,5.99,4.0,34.562,2.0,0.0,5.0,2.0,2018,10,276,Sunday
638,2018-10-01,5.0,4.726,4.0,37.3,5.0,0.0,5.0,1.0,2018,10,276,Monday
639,2018-10-02,10.34,5.34,3.0,37.2,7.0,0.0,7.0,2.0,2018,10,276,Tuesday
640,2018-10-03,7.0,4.0,4.0,59.0,3.0,0.0,16.0,2.0,2018,10,276,Wednesday
641,2018-10-04,5.0,2.373,2.2,70.95,11.0,1.0,7.0,5.0,2018,10,276,Thursday
642,2018-10-05,5.69,3.66,5.5,42.725,9.0,1.0,5.0,4.0,2018,10,276,Friday
643,2018-10-06,7.33,2.66,6.0,44.3,8.0,0.0,5.0,2.0,2018,10,276,Saturday
644,2018-10-07,8.82,4.33,3.0,30.7,5.0,0.0,20.0,0.0,2018,10,276,Sunday
645,2018-10-08,2.0,2.769,7.6,28.062,13.0,2.0,10.0,2.0,2018,10,276,Monday
646,2018-10-09,6.16,5.66,3.0,46.3,19.5,0.0,1.0,0.0,2018,10,276,Tuesday
647,2018-10-10,10.33,2.792,7.1,70.3,8.0,0.0,3.0,5.0,2018,10,276,Wednesday
648,2018-10-11,9.66,7.33,6.0,68.85,12.0,0.0,5.0,3.0,2018,10,276,Thursday
649,2018-10-12,3.83,7.0,5.2,63.8,5.5,0.0,5.0,1.0,2018,10,276,Friday
650,2018-10-13,4.66,7.33,3.9,38.6,7.0,0.0,0.0,1.0,2018,10,276,Saturday
651,2018-10-14,5.16,5.726,7.3,64.724,4.0,0.0,9.0,1.0,2018,10,276,Sunday
652,2018-10-15,1.67,3.33,5.2,57.3,2.0,0.0,5.0,1.0,2018,10,276,Monday
653,2018-10-16,10.34,2.837,3.4,74.3,8.0,0.0,0.0,1.0,2018,10,276,Tuesday
654,2018-10-17,7.34,6.54,4.9,55.6,3.0,1.0,8.0,8.0,2018,10,276,Wednesday
655,2018-10-18,12.0,3.802,3.0,62.6,3.0,0.0,17.0,0.0,2018,10,276,Thursday
656,2018-10-19,3.34,1.99,2.3,44.7,6.0,0.0,10.0,5.0,2018,10,276,Friday
657,2018-10-20,8.66,2.363,3.2,36.8,9.0,1.0,1.0,4.0,2018,10,276,Saturday
658,2018-10-21,4.33,0.34,0.0,35.262,9.0,0.0,2.0,2.0,2018,10,276,Sunday
659,2018-10-22,7.0,1.66,10.2,41.4,3.0,0.0,6.0,2.0,2018,10,276,Monday
660,2018-10-23,9.84,8.35,9.1,67.4,8.0,0.0,4.0,2.0,2018,10,276,Tuesday
661,2018-10-24,3.0,3.33,3.1,64.6,4.0,0.0,0.0,4.0,2018,10,276,Wednesday
662,2018-10-25,9.0,5.33,8.0,53.3,8.0,1.0,2.0,2.0,2018,10,276,Thursday
663,2018-10-26,4.33,2.0,8.5,64.4,7.0,0.0,8.0,3.0,2018,10,276,Friday
664,2018-10-27,1.0,1.66,1.0,33.0,11.0,1.0,6.0,2.0,2018,10,276,Saturday
665,2018-10-28,2.33,3.693,1.3,38.3,8.0,0.0,0.0,1.0,2018,10,276,Sunday
666,2018-10-29,5.33,3.67,3.2,49.6,8.0,0.0,5.0,3.0,2018,10,276,Monday
667,2018-10-30,5.66,4.65,8.0,58.4,6.0,0.0,7.0,1.0,2018,10,276,Tuesday
668,2018-10-31,2.33,7.99,5.6,80.4,11.0,0.0,5.0,0.0,2018,11,276,Wednesday
669,2018-11-01,4.66,4.33,4.0,46.3,7.0,0.0,7.0,2.0,2018,11,276,Thursday
670,2018-11-02,1.34,4.35,4.3,41.8,5.0,0.0,3.0,0.0,2018,11,276,Friday
671,2018-11-03,8.5,2.34,3.0,59.8,18.0,3.0,3.0,4.0,2018,11,276,Saturday
672,2018-11-04,4.33,3.561,7.4,45.0,3.0,0.0,0.0,2.0,2018,11,276,Sunday
673,2018-11-05,3.33,6.736,4.0,31.475,5.0,2.0,1.0,0.0,2018,11,276,Monday
674,2018-11-06,4.0,3.11,4.8,69.9,15.0,1.0,6.0,1.0,2018,11,276,Tuesday
675,2018-11-07,6.33,3.67,7.2,48.6,7.0,0.0,13.0,1.0,2018,11,276,Wednesday
676,2018-11-08,3.66,6.198,4.2,40.75,3.0,1.0,12.0,1.0,2018,11,276,Thursday
677,2018-11-09,6.33,7.482,10.0,41.2,8.0,0.0,9.0,2.0,2018,11,276,Friday
678,2018-11-10,9.66,5.34,7.2,60.0,4.0,0.0,12.0,3.0,2018,11,276,Saturday
679,2018-11-11,6.0,4.33,6.0,24.0,11.0,0.0,20.0,0.0,2018,11,276,Sunday
680,2018-11-12,5.0,2.44,2.0,22.0,13.0,0.0,0.0,0.0,2018,11,276,Monday
681,2018-11-13,4.99,0.33,3.7,19.0,5.0,1.0,0.0,1.0,2018,11,276,Tuesday
682,2018-11-14,1.33,11.99,9.3,42.35,8.0,2.0,17.0,0.0,2018,11,276,Wednesday
683,2018-11-15,5.67,3.67,6.0,50.3,9.0,0.0,3.0,2.0,2018,11,276,Thursday
684,2018-11-16,6.34,4.693,4.7,60.0,1.0,0.0,0.0,2.0,2018,11,276,Friday
685,2018-11-17,6.34,5.33,5.5,24.5,11.0,0.0,0.0,2.0,2018,11,276,Saturday
686,2018-11-18,2.0,2.99,2.1,26.4,22.0,0.0,0.0,0.0,2018,11,276,Sunday
687,2018-11-19,5.66,1.66,3.8,25.6,2.0,2.0,10.0,3.0,2018,11,276,Monday
688,2018-11-20,4.0,2.01,5.2,45.5,4.0,0.0,17.0,3.0,2018,11,276,Tuesday
689,2018-11-21,2.0,3.439,2.6,41.2,6.0,2.0,2.0,1.0,2018,11,276,Wednesday
690,2018-11-22,3.0,1.0,4.7,69.0,3.0,0.0,1.0,2.0,2018,11,276,Thursday
691,2018-11-23,5.0,6.33,6.4,19.8,12.0,3.0,1.0,5.0,2018,11,276,Friday
692,2018-11-24,5.66,5.33,3.2,29.0,11.0,0.0,3.0,3.0,2018,11,276,Saturday
693,2018-11-25,4.33,4.0,2.0,25.975,8.0,0.0,0.0,0.0,2018,11,276,Sunday
694,2018-11-26,0.67,4.373,2.0,20.8,7.0,0.0,0.0,0.0,2018,11,276,Monday
695,2018-11-27,6.33,3.66,4.0,46.825,3.0,0.0,10.0,1.0,2018,11,276,Tuesday
696,2018-11-28,6.66,3.726,6.0,42.2,1.0,0.0,4.0,0.0,2018,11,276,Wednesday
697,2018-11-29,7.33,1.825,5.0,35.3,5.0,1.0,6.0,3.0,2018,11,276,Thursday
698,2018-11-30,1.99,2.023,6.3,23.9,4.0,1.0,5.0,1.0,2018,12,276,Friday
699,2018-12-01,1.0,3.33,2.4,42.0,23.0,4.0,0.0,0.0,2018,12,276,Saturday
700,2018-12-02,4.0,3.0,5.6,56.0,6.0,1.0,1.0,1.0,2018,12,276,Sunday
701,2018-12-03,3.33,4.759,4.7,25.6,9.0,3.0,3.0,1.0,2018,12,276,Monday
702,2018-12-04,8.0,3.033,2.0,35.05,2.0,0.0,7.0,2.33,2018,12,276,Tuesday
703,2018-12-05,5.67,7.0,3.4,60.4,5.0,2.0,3.0,1.0,2018,12,276,Wednesday
704,2018-12-06,3.0,2.099,2.2,26.5,6.0,1.0,11.0,6.0,2018,12,276,Thursday
705,2018-12-07,2.0,6.34,2.0,41.325,8.0,0.0,0.0,0.0,2018,12,276,Friday
706,2018-12-08,3.34,3.472,7.0,41.262,16.0,0.0,3.0,1.0,2018,12,276,Saturday
707,2018-12-09,11.66,10.69,16.0,31.9,9.0,0.0,9.0,2.1,2018,12,276,Sunday
708,2018-12-10,5.84,6.165,3.0,22.7,9.0,0.0,16.0,1.0,2018,12,276,Monday
709,2018-12-11,6.34,3.2,3.0,42.2,5.0,2.0,6.0,1.0,2018,12,276,Tuesday
710,2018-12-12,9.33,4.32,7.0,29.0,5.0,0.0,27.0,0.0,2018,12,276,Wednesday
711,2018-12-13,5.0,3.0,6.6,37.4,11.0,0.0,21.0,1.0,2018,12,276,Thursday
712,2018-12-14,4.99,2.0,5.0,42.0,3.0,1.0,2.0,1.0,2018,12,276,Friday
713,2018-12-15,6.67,4.0,4.0,42.0,11.0,1.0,11.0,0.0,2018,12,276,Saturday
714,2018-12-16,9.0,3.01,3.0,25.0,7.0,0.0,0.0,2.0,2018,12,276,Sunday
715,2018-12-17,4.33,8.901,4.3,27.2,12.0,4.0,2.0,1.0,2018,12,276,Monday
716,2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Tuesday
717,2018-12-19,3.0,3.474,2.2,43.0,3.0,0.0,16.0,1.0,2018,12,276,Wednesday
718,2018-12-20,5.0,6.34,2.0,53.6,14.0,0.0,6.0,0.4,2018,12,276,Thursday
719,2018-12-21,5.66,0.0,5.0,48.0,6.0,0.0,13.0,1.0,2018,12,276,Friday
720,2018-12-22,3.33,4.01,2.3,28.8,3.0,0.0,0.0,0.0,2018,12,276,Saturday
721,2018-12-23,7.33,3.396,5.0,28.3,5.0,0.0,16.0,0.0,2018,12,276,Sunday
722,2018-12-24,0.66,4.66,2.0,20.662,28.0,2.0,1.0,1.0,2018,12,276,Monday
723,2018-12-25,4.67,1.66,5.0,87.2,15.0,3.0,0.0,4.3,2018,12,276,Tuesday
724,2018-12-26,5.33,6.792,5.2,63.5,4.0,0.0,14.0,4.6,2018,12,276,Wednesday
725,2018-12-27,4.0,5.099,9.2,61.5,18.0,3.0,26.0,1.0,2018,12,276,Thursday
726,2018-12-28,10.67,2.33,2.0,71.6,9.0,0.0,2.0,3.0,2018,12,276,Friday
727,2018-12-29,6.66,7.089,2.0,56.4,12.0,0.0,4.0,2.0,2018,12,276,Saturday
728,2018-12-30,7.66,6.099,7.6,44.35,18.0,0.0,6.0,1.0,2018,12,276,Sunday
729,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Monday
730,2019-01-01,0.34,1.02,1.0,51.2,0.0,1.0,5.0,5.0,2019,1,276,Tuesday
731,2019-01-02,4.0,4.0,2.5,56.1,1.0,0.0,5.0,1.0,2019,1,276,Wednesday
732,2019-01-03,7.33,5.99,6.0,46.6,6.0,0.0,12.0,1.0,2019,1,276,Thursday
733,2019-01-04,5.33,5.99,4.6,38.6,15.0,0.0,5.0,1.0,2019,1,276,Friday
734,2019-01-05,6.66,3.0,6.0,61.9,2.0,0.0,12.0,2.0,2019,1,276,Saturday
735,2019-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Sunday
736,2019-01-07,8.0,3.463,7.7,39.2,8.0,3.0,2.0,2.0,2019,1,276,Monday
737,2019-01-08,7.33,2.66,5.0,88.3,9.0,0.0,3.0,3.0,2019,1,276,Tuesday
738,2019-01-09,7.0,4.033,12.0,67.6,8.0,1.0,1.0,0.0,2019,1,276,Wednesday
739,2019-01-10,9.34,5.66,7.0,64.9,18.0,0.0,0.0,4.0,2019,1,276,Thursday
740,2019-01-11,12.0,3.132,12.0,61.35,8.0,0.0,0.0,0.0,2019,1,276,Friday
741,2019-01-12,9.0,1.66,5.0,41.7,15.0,0.0,1.0,2.0,2019,1,276,Saturday
742,2019-01-13,2.0,5.155,6.0,69.0,18.0,0.0,8.0,2.0,2019,1,276,Sunday
743,2019-01-14,8.98,4.66,10.6,18.1,8.0,0.0,10.0,2.0,2019,1,276,Monday
744,2019-01-15,3.34,5.34,6.0,63.6,11.0,0.0,2.0,1.0,2019,1,276,Tuesday
745,2019-01-16,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,2019,1,276,Wednesday
746,2019-01-17,3.5,2.99,4.3,62.8,3.0,2.0,9.0,2.0,2019,1,276,Thursday
747,2019-01-18,6.0,5.66,6.0,49.8,7.0,0.0,0.0,3.0,2019,1,276,Friday
748,2019-01-19,2.32,3.363,3.0,15.1,29.0,3.0,3.0,2.0,2019,1,276,Saturday
749,2019-01-20,5.0,1.43,1.0,68.4,8.0,4.0,6.0,5.0,2019,1,276,Sunday
750,2019-01-21,0.83,7.678,7.0,39.5,11.0,0.0,10.0,0.0,2019,1,276,Monday
751,2019-01-22,6.33,6.132,7.1,36.8,4.0,0.0,6.0,2.0,2019,1,276,Tuesday
752,2019-01-23,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,2019,1,276,Wednesday
753,2019-01-24,10.33,4.26,4.0,46.95,12.0,2.0,10.0,1.5,2019,1,276,Thursday
754,2019-01-25,5.68,4.069,8.0,30.3,9.0,0.0,15.0,0.0,2019,1,276,Friday
755,2019-01-26,4.34,4.429,3.4,30.062,18.0,5.0,5.0,2.0,2019,1,276,Saturday
756,2019-01-27,7.33,6.66,4.4,33.0,4.0,0.0,4.0,3.0,2019,1,276,Sunday
757,2019-01-28,5.0,8.67,8.6,74.4,3.0,1.0,17.0,2.0,2019,1,276,Monday
758,2019-01-29,9.0,4.429,5.3,47.462,3.0,2.0,5.0,2.0,2019,1,276,Tuesday
759,2019-01-30,4.33,5.143,3.8,78.9,3.0,0.0,6.0,2.0,2019,1,276,Wednesday
760,2019-01-31,6.34,5.0,7.1,18.0,7.0,0.0,6.0,1.0,2019,2,276,Thursday
761,2019-02-01,14.33,4.878,1.3,39.0,6.0,0.0,0.0,1.0,2019,2,276,Friday
762,2019-02-02,8.0,6.693,11.5,39.062,11.0,5.0,0.0,0.0,2019,2,276,Saturday
763,2019-02-03,8.34,4.0,4.2,28.8,5.0,0.0,4.0,4.0,2019,2,276,Sunday
764,2019-02-04,5.66,2.0,3.0,51.6,7.0,0.0,3.0,1.0,2019,2,276,Monday
765,2019-02-05,5.33,10.33,3.0,57.162,1.0,0.0,11.0,2.0,2019,2,276,Tuesday
766,2019-02-06,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,2019,2,276,Wednesday
767,2019-02-07,6.33,6.99,5.5,28.038,5.0,0.0,23.0,1.0,2019,2,276,Thursday
768,2019-02-08,7.0,3.33,4.4,47.7,16.0,2.0,1.0,2.0,2019,2,276,Friday
769,2019-02-09,4.34,4.703,7.2,34.1,29.0,0.0,4.0,2.0,2019,2,276,Saturday
770,2019-02-10,1.66,4.156,2.7,38.1,10.0,1.0,13.0,4.0,2019,2,276,Sunday
771,2019-02-11,5.99,6.429,8.5,60.675,4.0,0.0,20.0,1.0,2019,2,276,Monday
772,2019-02-12,2.67,3.67,5.0,42.4,2.0,0.0,10.0,2.0,2019,2,276,Tuesday
773,2019-02-13,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,2019,2,276,Wednesday
774,2019-02-14,5.33,5.33,5.3,52.2,6.0,0.0,0.0,0.0,2019,2,276,Thursday
775,2019-02-15,7.33,2.32,3.0,29.0,3.0,2.0,9.0,3.0,2019,2,276,Friday
776,2019-02-16,3.0,5.0,4.0,26.6,12.0,1.0,1.0,0.0,2019,2,276,Saturday
777,2019-02-17,2.34,1.0,4.3,43.85,3.0,0.0,9.0,1.0,2019,2,276,Sunday
778,2019-02-18,4.0,1.67,4.0,28.7,18.0,2.0,26.0,1.0,2019,2,276,Monday
779,2019-02-19,10.33,4.122,4.0,36.9,5.0,0.0,8.0,3.0,2019,2,276,Tuesday
780,2019-02-20,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,2019,2,276,Wednesday
781,2019-02-21,3.0,5.32,3.0,51.125,10.0,0.0,12.0,4.0,2019,2,276,Thursday
782,2019-02-22,3.0,2.33,2.6,41.3,11.0,0.0,15.0,3.0,2019,2,276,Friday
783,2019-02-23,7.66,2.33,2.1,35.0,6.0,2.0,5.0,1.0,2019,2,276,Saturday
784,2019-02-24,7.99,3.99,5.0,41.0,22.0,1.0,4.0,3.0,2019,2,276,Sunday
